Station Name,Measurement Timestamp,Air Temperature,Wind Speed,Barometric Pressure
63rd Street Weather Station,08/09/2015 02:00:00 AM,21.30,0.0,992.4
63rd Street Weather Station,08/09/2015 03:00:00 AM,21.40,0.5,992.0
63rd Street Weather Station,08/09/2015 04:00:00 AM,21.50,1.4,992.7
63rd Street Weather Station,08/09/2015 05:00:00 AM,21.50,1.4,992.9
63rd Street Weather Station,08/09/2015 06:00:00 AM,21.40,0.6,991.8
63rd Street Weather Station,08/09/2015 07:00:00 AM,21.70,0.4,992.1
63rd Street Weather Station,08/09/2015 08:00:00 AM,22.10,0.0,992.7
63rd Street Weather Station,08/09/2015 09:00:00 AM,22.30,1.5,992.8
63rd Street Weather Station,08/09/2015 10:00:00 AM,22.60,2.2,993.3
63rd Street Weather Station,08/09/2015 11:00:00 AM,23.10,0.6,993.1
63rd Street Weather Station,08/09/2015 12:00:00 PM,23.40,0.0,992.5
63rd Street Weather Station,08/09/2015 01:00:00 PM,23.10,0.4,992.0
63rd Street Weather Station,08/09/2015 02:00:00 PM,23.70,2.0,991.4
63rd Street Weather Station,08/09/2015 03:00:00 PM,24.00,3.9,991.5
63rd Street Weather Station,08/09/2015 04:00:00 PM,23.30,1.6,991.5
63rd Street Weather Station,08/09/2015 05:00:00 PM,24.40,0.3,991.4
63rd Street Weather Station,08/09/2015 06:00:00 PM,25.00,4.8,991.1
63rd Street Weather Station,08/09/2015 07:00:00 PM,24.10,1.4,991.0
63rd Street Weather Station,08/09/2015 08:00:00 PM,24.10,1.1,990.7
63rd Street Weather Station,08/09/2015 09:00:00 PM,23.70,0.4,991.1
63rd Street Weather Station,08/09/2015 10:00:00 PM,23.10,0.0,991.0
63rd Street Weather Station,08/09/2015 11:00:00 PM,24.10,1.5,990.7
63rd Street Weather Station,08/09/2015 12:00:00 AM,21.80,1.8,992.3
63rd Street Weather Station,08/10/2015 01:00:00 AM,23.70,0.4,989.9
63rd Street Weather Station,08/10/2015 02:00:00 AM,23.60,0.4,989.5
63rd Street Weather Station,08/10/2015 03:00:00 AM,23.20,1.2,989.1
63rd Street Weather Station,08/10/2015 04:00:00 AM,23.20,1.1,988.6
63rd Street Weather Station,08/10/2015 05:00:00 AM,23.50,1.7,988.4
63rd Street Weather Station,08/10/2015 06:00:00 AM,23.20,0.9,988.5
63rd Street Weather Station,08/10/2015 07:00:00 AM,23.00,1.0,988.8
63rd Street Weather Station,08/10/2015 08:00:00 AM,23.30,2.2,988.4
63rd Street Weather Station,08/10/2015 09:00:00 AM,22.90,2.2,989.0
63rd Street Weather Station,08/10/2015 10:00:00 AM,24.10,3.8,989.5
63rd Street Weather Station,08/10/2015 11:00:00 AM,24.10,2.9,989.6
63rd Street Weather Station,08/10/2015 12:00:00 PM,24.00,2.8,989.1
63rd Street Weather Station,08/10/2015 01:00:00 PM,24.40,1.9,988.5
63rd Street Weather Station,08/10/2015 02:00:00 PM,23.70,1.6,988.5
63rd Street Weather Station,08/10/2015 03:00:00 PM,22.00,2.5,989.1
63rd Street Weather Station,08/10/2015 04:00:00 PM,22.60,4.8,988.5
63rd Street Weather Station,08/10/2015 05:00:00 PM,23.70,1.2,987.8
63rd Street Weather Station,08/10/2015 06:00:00 PM,24.10,3.4,988.5
63rd Street Weather Station,08/10/2015 07:00:00 PM,23.30,6.4,988.7
63rd Street Weather Station,08/10/2015 08:00:00 PM,23.20,4.6,989.3
63rd Street Weather Station,08/10/2015 09:00:00 PM,22.80,2.1,989.9
63rd Street Weather Station,08/10/2015 10:00:00 PM,23.10,2.4,990.3
63rd Street Weather Station,08/10/2015 11:00:00 PM,22.40,0.6,990.7
63rd Street Weather Station,08/10/2015 12:00:00 AM,24.10,2.4,990.3
63rd Street Weather Station,08/11/2015 01:00:00 AM,22.40,1.0,990.8
63rd Street Weather Station,08/11/2015 02:00:00 AM,22.00,0.7,991.0
63rd Street Weather Station,08/11/2015 03:00:00 AM,22.10,0.6,991.2
63rd Street Weather Station,08/11/2015 04:00:00 AM,22.90,3.2,991.5
63rd Street Weather Station,08/11/2015 05:00:00 AM,22.10,2.5,992.2
63rd Street Weather Station,08/11/2015 06:00:00 AM,22.40,4.6,992.8
63rd Street Weather Station,08/11/2015 07:00:00 AM,22.50,4.2,993.6
63rd Street Weather Station,08/11/2015 08:00:00 AM,22.80,3.0,993.9
63rd Street Weather Station,08/11/2015 09:00:00 AM,22.80,3.3,994.7
63rd Street Weather Station,08/11/2015 10:00:00 AM,23.30,3.6,995.2
63rd Street Weather Station,08/11/2015 11:00:00 AM,23.30,2.6,995.5
63rd Street Weather Station,08/11/2015 12:00:00 PM,22.90,2.9,995.9
63rd Street Weather Station,08/11/2015 01:00:00 PM,23.00,2.4,995.7
63rd Street Weather Station,08/11/2015 02:00:00 PM,23.10,3.7,995.8
63rd Street Weather Station,08/11/2015 03:00:00 PM,22.90,2.0,996.0
63rd Street Weather Station,08/11/2015 04:00:00 PM,22.70,4.6,996.1
63rd Street Weather Station,08/11/2015 05:00:00 PM,22.80,3.0,996.1
63rd Street Weather Station,08/11/2015 06:00:00 PM,22.70,2.4,996.2
63rd Street Weather Station,08/11/2015 07:00:00 PM,22.60,2.0,996.4
63rd Street Weather Station,08/11/2015 08:00:00 PM,22.30,0.8,996.3
63rd Street Weather Station,08/11/2015 09:00:00 PM,22.00,0.5,996.6
63rd Street Weather Station,08/11/2015 10:00:00 PM,21.80,0.7,996.7
63rd Street Weather Station,08/11/2015 11:00:00 PM,21.70,0.5,996.8
63rd Street Weather Station,08/11/2015 12:00:00 AM,23.20,1.7,990.5
63rd Street Weather Station,08/12/2015 01:00:00 AM,22.10,1.5,997.2
63rd Street Weather Station,08/12/2015 02:00:00 AM,22.40,2.4,997.2
63rd Street Weather Station,08/12/2015 03:00:00 AM,21.80,1.5,997.5
63rd Street Weather Station,08/12/2015 04:00:00 AM,21.80,2.2,997.9
63rd Street Weather Station,08/12/2015 05:00:00 AM,21.20,1.8,998.2
63rd Street Weather Station,08/12/2015 06:00:00 AM,21.20,1.5,998.5
63rd Street Weather Station,08/12/2015 07:00:00 AM,21.40,3.7,998.8
63rd Street Weather Station,08/12/2015 08:00:00 AM,21.30,3.5,999.2
63rd Street Weather Station,08/12/2015 09:00:00 AM,21.40,2.2,999.7
63rd Street Weather Station,08/12/2015 10:00:00 AM,21.20,1.9,999.8
63rd Street Weather Station,08/12/2015 11:00:00 AM,21.40,2.4,999.9
63rd Street Weather Station,08/12/2015 12:00:00 PM,21.60,2.1,999.6
63rd Street Weather Station,08/12/2015 01:00:00 PM,21.70,3.1,999.3
63rd Street Weather Station,08/12/2015 02:00:00 PM,21.60,4.0,998.9
63rd Street Weather Station,08/12/2015 03:00:00 PM,21.70,2.3,998.7
63rd Street Weather Station,08/12/2015 04:00:00 PM,21.60,3.9,998.3
63rd Street Weather Station,08/12/2015 05:00:00 PM,22.10,2.4,998.1
63rd Street Weather Station,08/12/2015 06:00:00 PM,22.00,0.7,997.7
63rd Street Weather Station,08/12/2015 07:00:00 PM,22.00,1.0,997.4
63rd Street Weather Station,08/12/2015 08:00:00 PM,21.30,0.3,997.0
63rd Street Weather Station,08/12/2015 09:00:00 PM,21.30,1.0,997.1
63rd Street Weather Station,08/12/2015 10:00:00 PM,21.40,1.5,997.3
63rd Street Weather Station,08/12/2015 11:00:00 PM,21.20,0.8,997.0
63rd Street Weather Station,08/12/2015 12:00:00 AM,21.60,0.5,996.9
63rd Street Weather Station,08/13/2015 01:00:00 AM,20.60,1.7,996.7
63rd Street Weather Station,08/13/2015 02:00:00 AM,20.40,2.1,996.4
63rd Street Weather Station,08/13/2015 03:00:00 AM,19.90,2.8,996.5
63rd Street Weather Station,08/13/2015 04:00:00 AM,19.70,2.9,996.5
63rd Street Weather Station,08/13/2015 05:00:00 AM,19.70,3.5,996.9
63rd Street Weather Station,08/13/2015 06:00:00 AM,19.60,2.5,997.7
63rd Street Weather Station,08/13/2015 07:00:00 AM,19.90,3.7,997.5
63rd Street Weather Station,08/13/2015 08:00:00 AM,21.80,3.5,997.3
63rd Street Weather Station,08/13/2015 09:00:00 AM,23.60,5.5,997.7
63rd Street Weather Station,08/13/2015 10:00:00 AM,25.00,5.1,997.3
63rd Street Weather Station,08/13/2015 11:00:00 AM,26.30,5.3,997.3
63rd Street Weather Station,08/13/2015 12:00:00 PM,27.80,2.9,996.4
63rd Street Weather Station,08/13/2015 01:00:00 PM,27.90,5.3,996.3
63rd Street Weather Station,08/13/2015 02:00:00 PM,28.40,5.3,996.1
63rd Street Weather Station,08/13/2015 03:00:00 PM,28.70,6.0,995.8
63rd Street Weather Station,08/13/2015 04:00:00 PM,28.40,4.1,995.5
63rd Street Weather Station,08/13/2015 05:00:00 PM,29.30,4.4,995.2
63rd Street Weather Station,08/13/2015 06:00:00 PM,28.40,4.8,995.0
63rd Street Weather Station,08/13/2015 07:00:00 PM,27.50,3.9,994.9
63rd Street Weather Station,08/13/2015 08:00:00 PM,26.80,5.3,995.0
63rd Street Weather Station,08/13/2015 09:00:00 PM,26.00,4.0,995.1
63rd Street Weather Station,08/13/2015 10:00:00 PM,25.40,3.3,995.2
63rd Street Weather Station,08/13/2015 11:00:00 PM,24.80,3.6,995.6
63rd Street Weather Station,08/13/2015 12:00:00 AM,20.90,1.6,996.9
63rd Street Weather Station,08/14/2015 01:00:00 AM,24.60,3.6,995.9
63rd Street Weather Station,08/14/2015 02:00:00 AM,24.60,5.1,995.6
63rd Street Weather Station,08/14/2015 03:00:00 AM,24.40,5.2,995.2
63rd Street Weather Station,08/14/2015 04:00:00 AM,24.10,4.1,995.6
63rd Street Weather Station,08/14/2015 05:00:00 AM,24.20,4.0,996.1
63rd Street Weather Station,08/14/2015 06:00:00 AM,23.90,3.7,996.4
63rd Street Weather Station,08/14/2015 07:00:00 AM,23.50,4.0,996.6
63rd Street Weather Station,08/14/2015 08:00:00 AM,23.90,3.7,996.9
63rd Street Weather Station,08/14/2015 09:00:00 AM,24.20,5.3,997.1
63rd Street Weather Station,08/14/2015 10:00:00 AM,24.80,4.0,997.5
63rd Street Weather Station,08/14/2015 11:00:00 AM,25.50,4.2,997.5
63rd Street Weather Station,08/14/2015 12:00:00 PM,26.00,4.1,997.3
63rd Street Weather Station,08/14/2015 02:00:00 PM,28.90,3.4,996.6
63rd Street Weather Station,08/14/2015 03:00:00 PM,30.20,2.5,996.1
63rd Street Weather Station,08/14/2015 04:00:00 PM,31.00,3.4,995.8
63rd Street Weather Station,08/14/2015 05:00:00 PM,31.00,4.2,995.7
63rd Street Weather Station,08/14/2015 06:00:00 PM,30.20,4.5,995.7
63rd Street Weather Station,08/14/2015 07:00:00 PM,30.00,4.0,995.6
63rd Street Weather Station,08/14/2015 08:00:00 PM,29.20,3.3,994.8
63rd Street Weather Station,08/14/2015 09:00:00 PM,28.80,3.2,996.1
63rd Street Weather Station,08/14/2015 10:00:00 PM,20.90,4.2,997.9
63rd Street Weather Station,08/14/2015 11:00:00 PM,21.50,3.5,996.4
63rd Street Weather Station,08/14/2015 12:00:00 AM,24.60,3.9,995.6
63rd Street Weather Station,08/15/2015 01:00:00 AM,21.40,2.5,997.3
63rd Street Weather Station,08/15/2015 02:00:00 AM,21.20,1.2,997.0
63rd Street Weather Station,08/15/2015 03:00:00 AM,21.10,1.4,996.5
63rd Street Weather Station,08/15/2015 04:00:00 AM,20.90,2.2,996.7
63rd Street Weather Station,08/15/2015 05:00:00 AM,21.10,2.4,996.9
63rd Street Weather Station,08/15/2015 06:00:00 AM,21.00,3.0,997.4
63rd Street Weather Station,08/15/2015 07:00:00 AM,21.20,1.9,997.8
63rd Street Weather Station,08/15/2015 08:00:00 AM,22.30,4.0,998.1
63rd Street Weather Station,08/15/2015 09:00:00 AM,24.00,3.3,998.2
63rd Street Weather Station,08/15/2015 10:00:00 AM,25.60,3.8,998.3
63rd Street Weather Station,08/15/2015 11:00:00 AM,27.00,2.6,998.0
63rd Street Weather Station,08/15/2015 12:00:00 PM,28.50,2.4,997.5
63rd Street Weather Station,08/15/2015 01:00:00 PM,28.10,0.5,997.1
63rd Street Weather Station,08/15/2015 02:00:00 PM,26.30,0.7,996.5
63rd Street Weather Station,08/15/2015 03:00:00 PM,26.20,0.8,995.9
63rd Street Weather Station,08/15/2015 04:00:00 PM,26.00,0.0,995.8
63rd Street Weather Station,08/15/2015 05:00:00 PM,27.80,1.2,995.8
63rd Street Weather Station,08/15/2015 06:00:00 PM,26.80,2.7,996.0
63rd Street Weather Station,08/15/2015 08:00:00 PM,25.70,1.9,995.6
63rd Street Weather Station,08/15/2015 09:00:00 PM,25.30,1.6,996.3
63rd Street Weather Station,08/15/2015 10:00:00 PM,24.70,2.1,996.7
63rd Street Weather Station,08/15/2015 11:00:00 PM,25.20,2.5,996.8
63rd Street Weather Station,08/15/2015 12:00:00 AM,21.40,0.5,997.4
63rd Street Weather Station,08/16/2015 02:00:00 AM,23.60,2.1,996.5
63rd Street Weather Station,08/16/2015 03:00:00 AM,23.30,2.1,996.3
63rd Street Weather Station,08/16/2015 04:00:00 AM,23.20,2.1,995.8
63rd Street Weather Station,08/16/2015 05:00:00 AM,23.00,2.1,995.8
63rd Street Weather Station,08/16/2015 06:00:00 AM,23.00,1.4,996.9
63rd Street Weather Station,08/16/2015 07:00:00 AM,23.80,2.8,997.7
63rd Street Weather Station,08/16/2015 08:00:00 AM,24.80,1.6,997.9
63rd Street Weather Station,08/16/2015 09:00:00 AM,26.80,3.1,997.6
63rd Street Weather Station,08/16/2015 10:00:00 AM,28.30,2.7,997.5
63rd Street Weather Station,08/16/2015 11:00:00 AM,29.30,2.6,997.4
63rd Street Weather Station,08/16/2015 12:00:00 PM,29.40,3.8,997.2
63rd Street Weather Station,08/16/2015 01:00:00 PM,30.40,4.5,996.6
63rd Street Weather Station,08/16/2015 02:00:00 PM,31.10,3.1,996.0
63rd Street Weather Station,08/16/2015 03:00:00 PM,31.20,3.6,995.4
63rd Street Weather Station,08/16/2015 04:00:00 PM,31.60,3.8,995.2
63rd Street Weather Station,08/16/2015 05:00:00 PM,31.70,2.8,994.8
63rd Street Weather Station,08/16/2015 06:00:00 PM,31.00,3.7,994.4
63rd Street Weather Station,08/16/2015 07:00:00 PM,30.40,4.2,994.3
63rd Street Weather Station,08/16/2015 08:00:00 PM,29.30,3.1,994.5
63rd Street Weather Station,08/16/2015 09:00:00 PM,28.40,2.3,994.8
63rd Street Weather Station,08/16/2015 10:00:00 PM,27.80,2.7,995.4
63rd Street Weather Station,08/16/2015 11:00:00 PM,27.00,2.2,995.6
63rd Street Weather Station,08/16/2015 12:00:00 AM,24.70,2.3,996.9
63rd Street Weather Station,08/17/2015 01:00:00 AM,25.60,2.1,995.3
63rd Street Weather Station,08/17/2015 02:00:00 AM,25.00,2.3,995.1
63rd Street Weather Station,08/17/2015 03:00:00 AM,24.40,1.5,994.9
63rd Street Weather Station,08/17/2015 04:00:00 AM,24.10,2.1,994.9
63rd Street Weather Station,08/17/2015 05:00:00 AM,23.60,2.0,994.9
63rd Street Weather Station,08/17/2015 06:00:00 AM,23.20,1.6,995.2
63rd Street Weather Station,08/17/2015 07:00:00 AM,23.70,2.2,996.0
63rd Street Weather Station,08/17/2015 08:00:00 AM,24.90,2.6,995.8
63rd Street Weather Station,08/17/2015 09:00:00 AM,26.80,2.6,995.4
63rd Street Weather Station,08/17/2015 10:00:00 AM,28.30,2.7,994.9
63rd Street Weather Station,08/17/2015 11:00:00 AM,28.40,3.1,995.0
63rd Street Weather Station,08/17/2015 12:00:00 PM,29.80,2.3,994.4
63rd Street Weather Station,08/17/2015 01:00:00 PM,29.90,4.4,993.6
63rd Street Weather Station,08/17/2015 02:00:00 PM,29.80,2.1,992.8
63rd Street Weather Station,08/17/2015 03:00:00 PM,29.20,3.7,992.9
63rd Street Weather Station,08/17/2015 04:00:00 PM,28.30,3.9,992.1
63rd Street Weather Station,08/17/2015 05:00:00 PM,28.20,2.8,992.4
63rd Street Weather Station,08/17/2015 06:00:00 PM,28.30,2.7,992.0
63rd Street Weather Station,08/17/2015 07:00:00 PM,28.20,2.7,992.2
63rd Street Weather Station,08/17/2015 08:00:00 PM,27.40,2.1,992.3
63rd Street Weather Station,08/17/2015 09:00:00 PM,22.90,3.1,992.7
63rd Street Weather Station,08/17/2015 10:00:00 PM,21.20,3.4,992.2
63rd Street Weather Station,08/17/2015 11:00:00 PM,21.40,2.2,992.3
63rd Street Weather Station,08/17/2015 12:00:00 AM,26.40,2.6,995.6
63rd Street Weather Station,08/18/2015 01:00:00 AM,22.60,4.1,992.4
63rd Street Weather Station,08/18/2015 02:00:00 AM,20.70,2.7,990.7
63rd Street Weather Station,08/18/2015 03:00:00 AM,21.40,2.9,990.2
63rd Street Weather Station,08/18/2015 04:00:00 AM,21.00,2.7,990.2
63rd Street Weather Station,08/18/2015 05:00:00 AM,20.90,3.9,990.7
63rd Street Weather Station,08/18/2015 06:00:00 AM,20.60,2.8,990.6
63rd Street Weather Station,08/18/2015 07:00:00 AM,20.40,0.8,990.2
63rd Street Weather Station,08/18/2015 08:00:00 AM,21.10,1.5,990.3
63rd Street Weather Station,08/18/2015 09:00:00 AM,22.30,3.3,989.5
63rd Street Weather Station,08/18/2015 10:00:00 AM,23.30,3.0,989.3
63rd Street Weather Station,08/18/2015 11:00:00 AM,24.00,3.2,989.0
63rd Street Weather Station,08/18/2015 12:00:00 PM,25.00,1.6,988.4
63rd Street Weather Station,08/18/2015 01:00:00 PM,26.50,2.7,988.0
63rd Street Weather Station,08/18/2015 02:00:00 PM,27.60,3.0,987.5
63rd Street Weather Station,08/18/2015 03:00:00 PM,27.70,3.8,986.8
63rd Street Weather Station,08/18/2015 04:00:00 PM,27.70,3.8,985.7
63rd Street Weather Station,08/18/2015 05:00:00 PM,25.20,0.4,984.7
63rd Street Weather Station,08/18/2015 06:00:00 PM,27.00,3.7,984.9
63rd Street Weather Station,08/18/2015 07:00:00 PM,26.40,2.7,984.4
63rd Street Weather Station,08/18/2015 08:00:00 PM,26.10,3.0,983.7
63rd Street Weather Station,08/18/2015 09:00:00 PM,20.30,2.4,985.1
63rd Street Weather Station,08/18/2015 10:00:00 PM,20.70,3.7,984.5
63rd Street Weather Station,08/18/2015 11:00:00 PM,20.50,4.5,984.4
63rd Street Weather Station,08/18/2015 12:00:00 AM,21.70,2.6,992.3
63rd Street Weather Station,08/19/2015 01:00:00 AM,21.90,3.4,983.8
63rd Street Weather Station,08/19/2015 04:00:00 AM,22.10,3.0,982.7
63rd Street Weather Station,08/19/2015 05:00:00 AM,22.30,3.5,981.9
63rd Street Weather Station,08/19/2015 06:00:00 AM,22.60,4.4,982.5
63rd Street Weather Station,08/19/2015 07:00:00 AM,22.80,3.7,982.9
63rd Street Weather Station,08/19/2015 08:00:00 AM,23.30,4.2,982.6
63rd Street Weather Station,08/19/2015 09:00:00 AM,23.30,4.6,982.4
63rd Street Weather Station,08/19/2015 10:00:00 AM,23.20,5.1,982.9
63rd Street Weather Station,08/19/2015 11:00:00 AM,22.80,4.9,983.8
63rd Street Weather Station,08/19/2015 12:00:00 PM,23.70,6.3,984.0
63rd Street Weather Station,08/19/2015 01:00:00 PM,24.20,8.3,984.2
63rd Street Weather Station,08/19/2015 02:00:00 PM,24.80,4.7,984.0
63rd Street Weather Station,08/19/2015 03:00:00 PM,24.90,6.4,983.6
63rd Street Weather Station,08/19/2015 04:00:00 PM,24.80,5.2,983.3
63rd Street Weather Station,08/19/2015 05:00:00 PM,24.00,5.8,983.4
63rd Street Weather Station,08/19/2015 06:00:00 PM,23.00,5.0,983.6
63rd Street Weather Station,08/19/2015 07:00:00 PM,21.90,7.4,983.6
63rd Street Weather Station,08/19/2015 08:00:00 PM,20.90,5.9,984.2
63rd Street Weather Station,08/19/2015 09:00:00 PM,19.80,5.1,984.9
63rd Street Weather Station,08/19/2015 10:00:00 PM,19.20,4.0,985.1
63rd Street Weather Station,08/19/2015 11:00:00 PM,18.90,4.4,985.2
63rd Street Weather Station,08/19/2015 12:00:00 AM,21.20,4.1,984.0
63rd Street Weather Station,08/20/2015 01:00:00 AM,18.00,5.8,984.8
63rd Street Weather Station,08/20/2015 02:00:00 AM,17.70,4.8,984.5
63rd Street Weather Station,08/20/2015 03:00:00 AM,17.50,6.2,984.4
63rd Street Weather Station,08/20/2015 04:00:00 AM,17.40,4.1,984.6
63rd Street Weather Station,08/20/2015 05:00:00 AM,17.10,4.0,985.1
63rd Street Weather Station,08/20/2015 06:00:00 AM,16.70,5.2,985.5
63rd Street Weather Station,08/20/2015 07:00:00 AM,16.40,6.8,986.1
63rd Street Weather Station,08/20/2015 08:00:00 AM,16.70,8.5,986.5
63rd Street Weather Station,08/20/2015 09:00:00 AM,17.00,9.2,987.1
63rd Street Weather Station,08/20/2015 10:00:00 AM,17.60,6.9,987.8
63rd Street Weather Station,08/20/2015 11:00:00 AM,18.50,5.4,988.7
63rd Street Weather Station,08/20/2015 12:00:00 PM,18.90,7.8,989.2
63rd Street Weather Station,08/20/2015 01:00:00 PM,20.10,8.7,989.4
63rd Street Weather Station,08/20/2015 02:00:00 PM,21.50,5.3,989.5
63rd Street Weather Station,08/20/2015 03:00:00 PM,23.00,6.5,989.7
63rd Street Weather Station,08/20/2015 04:00:00 PM,23.00,6.3,989.9
63rd Street Weather Station,08/20/2015 05:00:00 PM,23.20,7.2,990.5
63rd Street Weather Station,08/20/2015 06:00:00 PM,23.60,6.9,991.0
63rd Street Weather Station,08/20/2015 07:00:00 PM,23.30,4.8,991.6
63rd Street Weather Station,08/20/2015 08:00:00 PM,22.60,2.6,992.1
63rd Street Weather Station,08/20/2015 09:00:00 PM,21.70,2.0,992.5
63rd Street Weather Station,08/20/2015 10:00:00 PM,20.30,1.2,993.0
63rd Street Weather Station,08/20/2015 11:00:00 PM,19.30,2.0,993.8
63rd Street Weather Station,08/20/2015 12:00:00 AM,18.30,5.5,985.0
63rd Street Weather Station,08/21/2015 01:00:00 AM,17.90,1.9,994.8
63rd Street Weather Station,08/21/2015 02:00:00 AM,17.30,1.7,995.1
63rd Street Weather Station,08/21/2015 03:00:00 AM,16.80,2.1,995.4
63rd Street Weather Station,08/21/2015 04:00:00 AM,16.40,2.1,995.6
63rd Street Weather Station,08/21/2015 05:00:00 AM,16.20,2.5,995.4
63rd Street Weather Station,08/21/2015 06:00:00 AM,16.10,2.0,995.7
63rd Street Weather Station,08/21/2015 07:00:00 AM,17.20,2.2,996.2
63rd Street Weather Station,08/21/2015 08:00:00 AM,19.80,1.5,996.5
63rd Street Weather Station,08/21/2015 09:00:00 AM,22.40,2.8,996.8
63rd Street Weather Station,08/21/2015 10:00:00 AM,23.70,2.4,997.1
63rd Street Weather Station,08/21/2015 11:00:00 AM,25.00,3.1,997.0
63rd Street Weather Station,08/21/2015 12:00:00 PM,25.20,3.0,996.8
63rd Street Weather Station,08/21/2015 12:00:00 AM,18.70,2.1,994.4
63rd Street Weather Station,08/22/2015 09:00:00 AM,22.60,2.0,997.5
63rd Street Weather Station,08/22/2015 11:00:00 AM,25.10,4.6,997.4
63rd Street Weather Station,08/22/2015 12:00:00 PM,25.30,4.1,997.2
63rd Street Weather Station,08/22/2015 01:00:00 PM,24.50,0.9,996.5
63rd Street Weather Station,08/22/2015 02:00:00 PM,24.50,1.1,995.9
63rd Street Weather Station,08/22/2015 04:00:00 PM,24.50,1.1,994.6
63rd Street Weather Station,08/22/2015 05:00:00 PM,25.00,1.1,993.9
63rd Street Weather Station,08/22/2015 06:00:00 PM,26.30,4.0,993.5
63rd Street Weather Station,08/22/2015 07:00:00 PM,25.70,5.1,993.1
63rd Street Weather Station,08/22/2015 08:00:00 PM,24.90,2.9,992.9
63rd Street Weather Station,08/22/2015 09:00:00 PM,22.70,2.4,993.0
63rd Street Weather Station,08/22/2015 10:00:00 PM,23.10,1.6,994.6
63rd Street Weather Station,08/22/2015 11:00:00 PM,22.70,1.5,993.9
63rd Street Weather Station,08/23/2015 02:00:00 AM,22.40,3.0,991.4
63rd Street Weather Station,08/23/2015 03:00:00 AM,22.00,3.8,990.9
63rd Street Weather Station,08/23/2015 04:00:00 AM,21.60,3.3,990.0
63rd Street Weather Station,08/23/2015 05:00:00 AM,21.30,2.3,990.8
63rd Street Weather Station,08/23/2015 06:00:00 AM,20.90,2.5,989.9
63rd Street Weather Station,08/23/2015 07:00:00 AM,21.20,3.0,989.0
63rd Street Weather Station,08/23/2015 08:00:00 AM,21.70,3.2,988.5
63rd Street Weather Station,08/23/2015 09:00:00 AM,22.40,5.0,989.0
63rd Street Weather Station,08/23/2015 10:00:00 AM,21.60,3.7,988.6
63rd Street Weather Station,08/23/2015 11:00:00 AM,21.70,3.5,988.8
63rd Street Weather Station,08/23/2015 12:00:00 PM,23.20,3.5,988.2
63rd Street Weather Station,08/23/2015 01:00:00 PM,23.30,6.3,988.0
63rd Street Weather Station,08/23/2015 02:00:00 PM,24.40,5.0,988.2
63rd Street Weather Station,08/23/2015 03:00:00 PM,25.20,3.8,988.4
63rd Street Weather Station,08/23/2015 04:00:00 PM,24.80,6.5,988.8
63rd Street Weather Station,08/23/2015 05:00:00 PM,24.10,3.7,989.0
63rd Street Weather Station,08/23/2015 06:00:00 PM,23.30,2.0,989.3
63rd Street Weather Station,08/23/2015 07:00:00 PM,23.00,4.1,989.7
63rd Street Weather Station,08/23/2015 08:00:00 PM,22.40,2.6,990.0
63rd Street Weather Station,08/23/2015 09:00:00 PM,22.10,3.6,990.7
63rd Street Weather Station,08/23/2015 10:00:00 PM,21.00,1.0,991.3
63rd Street Weather Station,08/23/2015 11:00:00 PM,20.80,2.6,991.1
63rd Street Weather Station,08/23/2015 12:00:00 AM,20.90,2.0,993.3
63rd Street Weather Station,08/24/2015 01:00:00 AM,19.20,4.2,991.7
63rd Street Weather Station,08/24/2015 02:00:00 AM,18.20,2.5,991.6
63rd Street Weather Station,08/24/2015 03:00:00 AM,17.10,2.1,991.4
63rd Street Weather Station,08/24/2015 04:00:00 AM,16.30,3.4,991.4
63rd Street Weather Station,08/24/2015 05:00:00 AM,15.80,3.9,991.5
63rd Street Weather Station,08/24/2015 06:00:00 AM,15.10,4.3,991.7
63rd Street Weather Station,08/24/2015 07:00:00 AM,14.90,4.3,992.2
63rd Street Weather Station,08/24/2015 08:00:00 AM,16.00,2.5,992.2
63rd Street Weather Station,08/24/2015 09:00:00 AM,17.50,4.2,992.3
63rd Street Weather Station,08/24/2015 10:00:00 AM,19.30,4.7,991.9
63rd Street Weather Station,08/24/2015 11:00:00 AM,20.60,6.3,991.6
63rd Street Weather Station,08/24/2015 12:00:00 PM,21.00,6.8,991.1
63rd Street Weather Station,08/24/2015 01:00:00 PM,21.90,6.3,990.6
63rd Street Weather Station,08/24/2015 02:00:00 PM,22.60,6.6,989.9
63rd Street Weather Station,08/24/2015 03:00:00 PM,22.80,9.3,989.9
63rd Street Weather Station,08/24/2015 04:00:00 PM,22.70,6.2,990.2
63rd Street Weather Station,08/24/2015 05:00:00 PM,22.50,5.9,990.3
63rd Street Weather Station,08/24/2015 06:00:00 PM,22.00,4.2,990.6
63rd Street Weather Station,08/24/2015 07:00:00 PM,21.50,3.9,991.1
63rd Street Weather Station,08/24/2015 08:00:00 PM,20.20,4.0,991.7
63rd Street Weather Station,08/24/2015 09:00:00 PM,18.50,3.9,992.5
63rd Street Weather Station,08/24/2015 10:00:00 PM,17.80,2.7,993.0
63rd Street Weather Station,08/24/2015 11:00:00 PM,17.80,2.3,992.8
63rd Street Weather Station,08/24/2015 12:00:00 AM,20.10,4.8,991.4
63rd Street Weather Station,08/25/2015 01:00:00 AM,17.50,1.0,992.5
63rd Street Weather Station,08/25/2015 02:00:00 AM,17.60,2.3,992.1
63rd Street Weather Station,08/25/2015 03:00:00 AM,17.30,3.0,992.1
